name	severity	CID	MolecularFormula	MolecularWeight	CanonicalSMILES	IUPACName	LogP	TPSA	fp
buspirone	3	2477	C21H31N5O2	385.5	C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4	8-[4-(4-pyrimidin-2-ylpiperazin-1-yl)butyl]-8-azaspiro[4.5]decane-7,9-dione	2.0881999999999996	69.64000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864930>
ezetimibe	3	150311	C24H21F2NO3	409.4	C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O	(3R,4S)-1-(4-fluorophenyl)-3-[(3S)-3-(4-fluorophenyl)-3-hydroxypropyl]-4-(4-hydroxyphenyl)azetidin-2-one	4.8883000000000045	60.77000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864d50>
pemetrexed	3	135410875	C20H21N5O6	427.4	C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)NC(CCC(=O)O)C(=O)O	(2S)-2-[[4-[2-(2-amino-4-oxo-3,7-dihydropyrrolo[2,3-d]pyrimidin-5-yl)ethyl]benzoyl]amino]pentanedioic acid	0.6664	191.25999999999996	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864c30>
carbenicillin	3	20824	C17H18N2O6S	378.4	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C	(2S,5R,6R)-6-[(2-carboxy-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	0.4864999999999998	124.01	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864e10>
carbidopa	3	34359	C10H14N2O4	226.23	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN	(2S)-3-(3,4-dihydroxyphenyl)-2-hydrazinyl-2-methylpropanoic acid	-0.05309999999999998	115.81	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864870>
eszopiclone	3	969472	C17H17ClN6O3	388.8	CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl	[(7S)-6-(5-chloropyridin-2-yl)-5-oxo-7H-pyrrolo[3,4-b]pyrazin-7-yl] 4-methylpiperazine-1-carboxylate	1.5679999999999996	91.75999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864db0>
cefaclor	3	51039	C15H14ClN3O4S	367.8	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl	(6R,7R)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-chloro-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	0.6212999999999995	112.73	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864ab0>
enfuvirtide	3	16130199	C204H301N51O64	4492	CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(=O)N)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CC7=CC=CC=C7)C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC8=CN=CN8)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C	(4S)-4-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-acetamido-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]-3-methylpentanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]-3-methylpentanoyl]amino]-4-carboxybutanoyl]amino]-4-carboxybutanoyl]amino]-3-hydroxypropanoyl]amino]-5-amino-5-oxopentanoyl]amino]-4-amino-4-oxobutanoyl]amino]-5-amino-5-oxopentanoyl]amino]-5-amino-5-oxopentanoyl]amino]-5-[[(2S)-6-amino-1-[[(2S)-4-amino-1-[[(2S)-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-4-amino-1-[[(2S)-1-[[(2S)-1-amino-1-oxo-3-phenylpropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-1-oxohexan-2-yl]amino]-5-oxopentanoic acid	-15.378400000000315	1902.8899999999985	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864ed0>
cefazolin	3	33255	C14H14N8O4S3	454.5	CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O	(6R,7R)-3-[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanylmethyl]-8-oxo-7-[[2-(tetrazol-1-yl)acetyl]amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	-0.6360799999999995	156.09	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864f30>
cefepime	3	5479537	C19H24N6O5S2	480.6	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	-1.2798999999999958	150.04	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864330>
cefoperazone	3	44187	C25H27N9O8S2	645.7	CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O	(6R,7R)-7-[[(2R)-2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-(4-hydroxyphenyl)acetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	-1.1119999999999959	220.25999999999996	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864450>
cefotetan	3	53025	C17H17N7O8S4	575.6	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O	(6R,7S)-7-[[4-(2-amino-1-carboxy-2-oxoethylidene)-1,3-dithietane-2-carbonyl]amino]-7-methoxy-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	-1.3974999999999989	219.92999999999995	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864cf0>
cefoxitin	3	441199	C16H17N3O7S2	427.5	COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3	(6R,7S)-3-(carbamoyloxymethyl)-7-methoxy-8-oxo-7-[(2-thiophen-2-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	0.09860000000000069	148.26	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864a50>
cefpodoxime	3	6335986	C15H17N5O6S2	427.5	COCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O	(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-(methoxymethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	-0.5391999999999988	156.44	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864e70>
ceftibuten	3	5282242	C15H14N4O6S2	410.4	C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O	(6R,7R)-7-[[(Z)-2-(2-amino-1,3-thiazol-4-yl)-4-carboxybut-2-enoyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	-0.04819999999999913	162.92	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864b70>
cetirizine	3	2678	C21H25ClN2O3	388.9	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]acetic acid	3.1482000000000028	53.010000000000005	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864030>
solifenacin	3	154059	C23H26N2O2	362.5	C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5	[(3R)-1-azabicyclo[2.2.2]octan-3-yl] (1S)-1-phenyl-3,4-dihydro-1H-isoquinoline-2-carboxylate	3.864900000000003	32.78	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338641b0>
fosamprenavir	3	131536	C25H36N3O9PS	585.6	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N	[(3S)-oxolan-3-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-1-phenyl-3-phosphonooxybutan-2-yl]carbamate	2.5198	177.72000000000003	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338649f0>
aprepitant	3	135413536	C23H21F7N4O3	534.4	CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F	3-[[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholin-4-yl]methyl]-1,4-dihydro-1,2,4-triazol-5-one	4.952100000000002	83.24000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864c90>
atazanavir	3	148192	C38H52N6O7	704.9	CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC	methyl N-[(2S)-1-[2-[(2S,3S)-2-hydroxy-3-[[(2S)-2-(methoxycarbonylamino)-3,3-dimethylbutanoyl]amino]-4-phenylbutyl]-2-[(4-pyridin-2-ylphenyl)methyl]hydrazinyl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate	4.2116000000000025	171.22	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338647b0>
rasagiline	3	3052776	C12H13N	171.24	C#CCNC1CCC2=CC=CC=C12	(1R)-N-prop-2-ynyl-2,3-dihydro-1H-inden-1-amine	1.8967	12.03	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864f90>
chloroquine	3	2719	C18H26ClN3	319.9	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl	4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine	4.810600000000004	28.16	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c450>
nebivolol	3	71301	C22H25F2NO4	405.4	C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O	1-(6-fluoro-3,4-dihydro-2H-chromen-2-yl)-2-[[2-(6-fluoro-3,4-dihydro-2H-chromen-2-yl)-2-hydroxyethyl]amino]ethanol	2.363600000000001	70.95	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33864390>
cladribine	3	20279	C10H12ClN5O3	285.69	C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O	(2R,3S,5R)-5-(6-amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol	-0.2974000000000001	119.31	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c510>
clindamycin	3	446598	C18H33ClN2O5S	425.0	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl	(2S,4R)-N-[(1S,2S)-2-chloro-1-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide	0.3895000000000021	102.26000000000002	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c630>
armodafinil	3	9690109	C15H15NO2S	273.4	C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N	2-[(R)-benzhydrylsulfinyl]acetamide	2.01	60.16	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c750>
clonidine	3	2803	C9H9Cl2N3	230.09	C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl	N-(2,6-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine	2.3645000000000005	36.42	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c870>
cloxacillin	3	6098	C19H18ClN3O5S	435.9	CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O	(2S,5R,6R)-6-[[3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	2.5487200000000003	112.74	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c270>
lenalidomide	3	216326	C13H13N3O3	259.26	C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N	3-(7-amino-3-oxo-1H-isoindol-2-yl)piperidine-2,6-dione	0.029799999999999494	92.5	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c8d0>
tetrabenazine	3	6018	C19H27NO3	317.4	CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC	9,10-dimethoxy-3-(2-methylpropyl)-1,3,4,6,7,11b-hexahydrobenzo[a]quinolizin-2-one	3.238100000000002	38.77	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c6f0>
cycloserine	3	6234	C3H6N2O2	102.09	C1C(C(=O)NO1)N	(4R)-4-amino-1,2-oxazolidin-3-one	-1.6248999999999993	64.35	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c810>
cysteamine	3	6058	C2H7NS	77.15	C(CS)N	2-aminoethanethiol	-0.12509999999999988	26.02	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c0f0>
fosaprepitant	3	135413538	C23H22F7N4O6P	614.4	CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NN(C(=O)N3)P(=O)(O)O)C4=CC=C(C=C4)F	[3-[[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholin-4-yl]methyl]-5-oxo-4H-1,2,4-triazol-1-yl]phosphonic acid	4.3663000000000025	129.91	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c210>
desipramine	3	2995	C18H22N2	266.4	CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31	3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N-methylpropan-1-amine	3.5328000000000026	15.27	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386cd50>
mycophenolate mofetil	3	5281078	C23H31NO7	433.5	CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O	2-morpholin-4-ylethyl (E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoate	2.5240200000000006	94.53	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c2d0>
docetaxel	3	148124	C43H53NO14	807.9	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O	[(1S,2S,3R,4S,7R,9S,10S,12R,15S)-4-acetyloxy-1,9,12-trihydroxy-15-[(2R,3S)-2-hydroxy-3-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylpropanoyl]oxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate	3.259600000000003	224.44999999999996	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c1b0>
doxazosin	3	3157	C23H25N5O5	451.5	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC	[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-(2,3-dihydro-1,4-benzodioxin-3-yl)methanone	1.7177999999999995	112.27000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386cdb0>
pegaspargase	3	436058	C14H19NO	217.31	CC1=CC(=C(C=C1)C(=O)C(=C)CN(C)C)C	2-[(dimethylamino)methyl]-1-(2,4-dimethylphenyl)prop-2-en-1-one	2.6039400000000006	20.310000000000002	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386ced0>
ethionamide	3	2761171	C8H10N2S	166.25	CCC1=NC=CC(=C1)C(=S)N	2-ethylpyridine-4-carbothioamide	1.2782	38.91	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386ce70>
flucytosine	3	3366	C4H4FN3O	129.09	C1=NC(=O)NC(=C1F)N	6-amino-5-fluoro-1H-pyrimidin-2-one	-0.5088000000000001	71.77	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c7b0>
fluvoxamine	3	5324346	C15H21F3N2O2	318.33	COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F	2-[(E)-[5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene]amino]oxyethanamine	3.201500000000001	56.84	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c930>
foscarnet	3	3415	CH3O5P	126.01	C(=O)(O)P(=O)(O)O	phosphonoformic acid	-0.1579000000000001	94.83	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c030>
fosinopril	3	55891	C30H46NO7P	563.7	CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3	(2S,4S)-4-cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid	6.121300000000006	110.21	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386ccf0>
guanfacine	3	3519	C9H9Cl2N3O	246.09	C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl	N-(diaminomethylidene)-2-(2,6-dichlorophenyl)acetamide	1.3358999999999996	81.47	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386cc30>
idarubicin	3	42890	C26H27NO9	497.5	CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O	(7S,9S)-9-acetyl-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione	1.0203	176.60999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386cc90>
irinotecan	3	60838	C33H38N4O6	586.7	CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7	[(19S)-10,19-diethyl-19-hydroxy-14,18-dioxo-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4(9),5,7,10,15(20)-heptaen-7-yl] 4-piperidin-1-ylpiperidine-1-carboxylate	4.0911000000000035	114.19999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c330>
isradipine	3	3784	C19H21N3O5	371.4	CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC	3-O-methyl 5-O-propan-2-yl 4-(2,1,3-benzoxadiazol-4-yl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate	2.582200000000001	103.55	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386cb70>
lincomycin	3	3000540	C18H34N2O6S	406.5	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O	(2S,4R)-N-[(1R,2R)-2-hydroxy-1-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide	-0.8569999999999969	122.49000000000002	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386cf90>
lisinopril	3	5362119	C21H31N3O5	405.5	C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O	(2S)-1-[(2S)-6-amino-2-[[(1S)-1-carboxy-3-phenylpropyl]amino]hexanoyl]pyrrolidine-2-carboxylic acid	1.2352000000000014	132.96	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386cab0>
loracarbef	3	5284585	C16H16ClN3O4	349.77	C1CC(=C(N2C1C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl	(6R,7S)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-chloro-8-oxo-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	0.7108000000000001	112.73	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33870150>
mechlorethamine	3	4033	C5H11Cl2N	156.05	CN(CCCl)CCCl	2-chloro-N-(2-chloroethyl)-N-methylethanamine	1.3958	3.24	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c4b0>
meclofenamic acid	3	4037	C14H11Cl2NO2	296.1	CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl	2-(2,6-dichloro-3-methylanilino)benzoic acid	4.743620000000002	49.33	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386c3f0>
meropenem	3	441130	C17H25N3O5S	383.5	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O	(4R,5S,6S)-3-[(3S,5S)-5-(dimethylcarbamoyl)pyrrolidin-3-yl]sulfanyl-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid	-0.30799999999999755	110.18	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338700f0>
methoxsalen	3	4114	C12H8O4	216.19	COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2	9-methoxyfuro[3,2-g]chromen-7-one	2.5478000000000005	52.58	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338705d0>
methylphenidate	3	4158	C14H19NO2	233.31	COC(=O)C(C1CCCCN1)C2=CC=CC=C2	methyl 2-phenyl-2-piperidin-2-ylacetate	2.0853	38.33	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3386ca50>
mexiletine	3	4178	C11H17NO	179.26	CC1=C(C(=CC=C1)C)OCC(C)N	1-(2,6-dimethylphenoxy)propan-2-amine	2.0294399999999997	35.25	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338704b0>
mirtazapine	3	4205	C17H19N3	265.35	CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4	5-methyl-2,5,19-triazatetracyclo[13.4.0.02,7.08,13]nonadeca-1(15),8,10,12,16,18-hexaene	2.4789000000000003	19.37	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33870810>
mitoxantrone	3	4212	C22H28N4O6	444.5	C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO	1,4-dihydroxy-5,8-bis[2-(2-hydroxyethylamino)ethylamino]anthracene-9,10-dione	-0.1392000000000001	163.18	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33870ab0>
moexipril	3	91270	C27H34N2O7	498.6	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC	(3S)-2-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-6,7-dimethoxy-3,4-dihydro-1H-isoquinoline-3-carboxylic acid	2.5843000000000007	114.40000000000002	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33870330>
nabumetone	3	4409	C15H16O2	228.29	CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC	4-(6-methoxynaphthalen-2-yl)butan-2-one	3.370000000000002	26.3	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338703f0>
